 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (K), Relative Humidity (%), Dew Temperature (C)
317,81,39.8221
317,82,40.0538
317,83,40.2831
317,84,40.5099
317,85,40.7344
317,86,40.9566
317,87,41.1765
317,88,41.3942
317,89,41.6097
317,90,41.8232
317,91,42.0345
317,92,42.2438
317,93,42.4512
317,94,42.6566
317,95,42.86
317,96,43.0616
317,97,43.2614
317,98,43.4594
317,99,43.6555
317,100,43.85
318,1,-25.1838
318,2,-16.6823
318,3,-11.4335
318,4,-7.57724
318,5,-4.50693
318,6,-1.94507
318,7,0.259369
318,8,2.19812
318,9,3.93118
318,10,5.50006
318,11,6.93466
318,12,8.25729
318,13,9.48508
318,14,10.6314
318,15,11.7071
318,16,12.7206
318,17,13.6794
318,18,14.5891
318,19,15.455
318,20,16.2814
318,21,17.0718
318,22,17.8295
318,23,18.5571
318,24,19.2573
318,25,19.932
318,26,20.5831
318,27,21.2125
318,28,21.8215
318,29,22.4115
318,30,22.9838
318,31,23.5394
318,32,24.0793
318,33,24.6046
318,34,25.1159
318,35,25.6141
318,36,26.0998
318,37,26.5738
318,38,27.0365
318,39,27.4886
318,40,27.9306
318,41,28.3629
318,42,28.786
318,43,29.2003
318,44,29.6061
318,45,30.0039
318,46,30.394
318,47,30.7766
318,48,31.1522
318,49,31.5208
318,50,31.8829
318,51,32.2387
318,52,32.5884
318,53,32.9322
318,54,33.2703
318,55,33.6029
318,56,33.9302
318,57,34.2525
318,58,34.5698
318,59,34.8823
318,60,35.1901
318,61,35.4935
318,62,35.7925
318,63,36.0873
318,64,36.3781
318,65,36.6648
318,66,36.9477
318,67,37.2268
318,68,37.5023
318,69,37.7743
318,70,38.0428
318,71,38.3079
318,72,38.5698
318,73,38.8285
318,74,39.0841
318,75,39.3367
318,76,39.5863
318,77,39.8331
318,78,40.0771
318,79,40.3183
318,80,40.5569
318,81,40.7928
318,82,41.0262
318,83,41.2571
318,84,41.4856
318,85,41.7117
318,86,41.9355
318,87,42.157
318,88,42.3763
318,89,42.5934
318,90,42.8084
318,91,43.0213
318,92,43.2321
318,93,43.4409
318,94,43.6478
318,95,43.8528
318,96,44.0558
318,97,44.2571
318,98,44.4565
318,99,44.6541
318,100,44.85
319,1,-24.6309
319,2,-16.0821
319,3,-10.803
319,4,-6.92407
319,5,-3.83542
319,6,-1.25809
319,7,0.959808
319,8,2.91049
319,9,4.6543
319,10,6.23297
319,11,7.67661
319,12,9.0076
319,13,10.2432
319,14,11.3969
319,15,12.4794
319,16,13.4995
319,17,14.4644
319,18,15.3802
319,19,16.2517
319,20,17.0834
319,21,17.879
319,22,18.6417
319,23,19.3742
319,24,20.0789
319,25,20.7581
319,26,21.4136
319,27,22.0472
319,28,22.6602
319,29,23.2542
319,30,23.8304
319,31,24.3897
319,32,24.9333
319,33,25.4621
319,34,25.9769
319,35,26.4784
319,36,26.9675
319,37,27.4447
319,38,27.9106
319,39,28.3658
319,40,28.8108
319,41,29.2461
319,42,29.6721
319,43,30.0892
319,44,30.4979
319,45,30.8984
319,46,31.2912
319,47,31.6765
319,48,32.0546
319,49,32.4258
319,50,32.7904
319,51,33.1487
319,52,33.5008
319,53,33.847
319,54,34.1874
319,55,34.5224
319,56,34.8521
319,57,35.1765
319,58,35.4961
319,59,35.8108
319,60,36.1208
319,61,36.4263
319,62,36.7274
319,63,37.0244
319,64,37.3171
319,65,37.6059
319,66,37.8908
319,67,38.1719
319,68,38.4493
319,69,38.7232
319,70,38.9937
319,71,39.2607
319,72,39.5244
319,73,39.785
319,74,40.0424
319,75,40.2968
319,76,40.5482
319,77,40.7968
319,78,41.0425
319,79,41.2855
319,80,41.5257
319,81,41.7634
319,82,41.9985
319,83,42.231
319,84,42.4612
319,85,42.6889
319,86,42.9143
319,87,43.1375
319,88,43.3583
319,89,43.577
319,90,43.7935
319,91,44.008
319,92,44.2203
319,93,44.4307
319,94,44.6391
319,95,44.8455
319,96,45.05
319,97,45.2527
319,98,45.4536
319,99,45.6527
319,100,45.85
320,1,-24.0795
320,2,-15.4832
320,3,-10.1739
320,4,-6.27219
320,5,-3.16513
320,6,-0.572296
320,7,1.65909
320,8,3.62177
320,9,5.37637
320,10,6.96487
320,11,8.41754
320,12,9.75696
320,13,11.0004
320,14,12.1614
320,15,13.2509
320,16,14.2775
320,17,15.2487
320,18,16.1703
320,19,17.0475
320,20,17.8847
320,21,18.6855
320,22,19.4532
320,23,20.1905
320,24,20.8999
320,25,21.5836
320,26,22.2434
320,27,22.8812
320,28,23.4984
320,29,24.0963
320,30,24.6763
320,31,25.2394
320,32,25.7867
320,33,26.319
320,34,26.8372
320,35,27.3422
320,36,27.8346
320,37,28.315
320,38,28.7841
320,39,29.2424
320,40,29.6904
320,41,30.1287
320,42,30.5576
320,43,30.9776
320,44,31.3891
320,45,31.7924
320,46,32.1879
320,47,32.5758
320,48,32.9566
320,49,33.3304
320,50,33.6975
320,51,34.0583
320,52,34.4128
320,53,34.7614
320,54,35.1043
320,55,35.4416
320,56,35.7735
320,57,36.1003
320,58,36.422
320,59,36.739
320,60,37.0511
320,61,37.3588
320,62,37.6621
320,63,37.9611
320,64,38.2559
320,65,38.5467
320,66,38.8336
320,67,39.1167
320,68,39.3961
320,69,39.672
320,70,39.9443
320,71,40.2133
320,72,40.4789
320,73,40.7413
320,74,41.0005
320,75,41.2568
320,76,41.51
320,77,41.7603
320,78,42.0078
320,79,42.2525
320,80,42.4945
320,81,42.7338
320,82,42.9706
320,83,43.2049
320,84,43.4366
320,85,43.666
320,86,43.8931
320,87,44.1178
320,88,44.3402
320,89,44.5605
320,90,44.7786
320,91,44.9946
320,92,45.2085
320,93,45.4204
320,94,45.6302
320,95,45.8382
320,96,46.0443
320,97,46.2484
320,98,46.4507
320,99,46.6512
320,100,46.85
321,1,-23.5296
321,2,-14.8856
321,3,-9.54596
321,4,-5.62152
321,5,-2.49606
321,6,0.112335
321,7,2.35724
321,8,4.33191
321,9,6.09735
321,10,7.69571
321,11,9.15747
321,12,10.5053
321,13,11.7566
321,14,12.925
321,15,14.0214
321,16,15.0546
321,17,16.032
321,18,16.9596
321,19,17.8425
321,20,18.6851
321,21,19.4911
321,22,20.2638
321,23,21.006
321,24,21.7201
321,25,22.4083
321,26,23.0725
321,27,23.7145
321,28,24.3358
321,29,24.9377
321,30,25.5215
321,31,26.0884
321,32,26.6394
321,33,27.1753
321,34,27.6971
321,35,28.2054
321,36,28.7011
321,37,29.1848
321,38,29.6571
321,39,30.1185
321,40,30.5696
321,41,31.0108
321,42,31.4427
321,43,31.8656
321,44,32.2798
321,45,32.6859
321,46,33.0841
321,47,33.4748
321,48,33.8581
321,49,34.2345
321,50,34.6042
321,51,34.9674
321,52,35.3245
321,53,35.6755
321,54,36.0207
321,55,36.3604
321,56,36.6946
321,57,37.0237
321,58,37.3477
321,59,37.6668
321,60,37.9812
321,61,38.291
321,62,38.5964
321,63,38.8975
321,64,39.1944
321,65,39.4873
321,66,39.7762
321,67,40.0613
321,68,40.3427
321,69,40.6205
321,70,40.8947
321,71,41.1656
321,72,41.4331
321,73,41.6974
321,74,41.9585
321,75,42.2165
321,76,42.4716
321,77,42.7237
321,78,42.9729
321,79,43.2193
321,80,43.4631
321,81,43.7041
321,82,43.9426
321,83,44.1785
321,84,44.412
321,85,44.643
321,86,44.8717
321,87,45.098
321,88,45.3221
321,89,45.5439
321,90,45.7636
321,91,45.9811
321,92,46.1966
321,93,46.41
321,94,46.6214
321,95,46.8309
321,96,47.0384
321,97,47.244
321,98,47.4478
321,99,47.6498
321,100,47.85
322,1,-22.9811
322,2,-14.2895
322,3,-8.9194
322,4,-4.97214
322,5,-1.82822
322,6,0.795776
322,7,3.05429
322,8,5.04099
322,9,6.81726
322,10,8.42554
322,11,9.89639
322,12,11.2527
322,13,12.5118
322,14,13.6876
322,15,14.791
322,16,15.8308
322,17,16.8145
322,18,17.748
322,19,18.6367
322,20,19.4847
322,21,20.296
322,22,21.0737
322,23,21.8207
322,24,22.5395
322,25,23.2322
322,26,23.9008
322,27,24.5471
322,28,25.1725
322,29,25.7784
322,30,26.3661
322,31,26.9368
322,32,27.4915
322,33,28.031
322,34,28.5562
322,35,29.068
322,36,29.5671
322,37,30.054
322,38,30.5295
322,39,30.994
322,40,31.4482
322,41,31.8925
322,42,32.3272
322,43,32.753
322,44,33.1701
322,45,33.579
322,46,33.9799
322,47,34.3732
322,48,34.7592
322,49,35.1382
322,50,35.5105
322,51,35.8762
322,52,36.2357
322,53,36.5892
322,54,36.9368
322,55,37.2788
322,56,37.6154
322,57,37.9467
322,58,38.273
322,59,38.5943
322,60,38.9109
322,61,39.2229
322,62,39.5305
322,63,39.8336
322,64,40.1327
322,65,40.4276
322,66,40.7185
322,67,41.0056
322,68,41.289
322,69,41.5688
322,70,41.845
322,71,42.1177
322,72,42.3871
322,73,42.6533
322,74,42.9163
322,75,43.1761
322,76,43.433
322,77,43.6868
322,78,43.9378
322,79,44.1861
322,80,44.4315
322,81,44.6743
322,82,44.9145
322,83,45.1521
322,84,45.3872
322,85,45.6199
322,86,45.8502
322,87,46.0782
322,88,46.3038
322,89,46.5273
322,90,46.7485
322,91,46.9677
322,92,47.1847
322,93,47.3996
322,94,47.6125
322,95,47.8235
322,96,48.0325
322,97,48.2397
322,98,48.4449
322,99,48.6483
322,100,48.85
323,1,-22.4341
323,2,-13.6947
323,3,-8.29413
323,4,-4.32401
323,5,-1.16159
323,6,1.47806
323,7,3.75015
323,8,5.74896
323,9,7.5361
323,10,9.1543
323,11,10.6343
323,12,11.999
323,13,13.2661
323,14,14.4493
323,15,15.5597
323,16,16.6061
323,17,17.5961
323,18,18.5356
323,19,19.43
323,20,20.2835
323,21,21.1001
323,22,21.8828
323,23,22.6347
323,24,23.3582
323,25,24.0555
323,26,24.7285
323,27,25.379
323,28,26.0085
323,29,26.6185
323,30,27.2101
323,31,27.7846
323,32,28.3429
323,33,28.886
323,34,29.4148
323,35,29.9301
323,36,30.4324
323,37,30.9227
323,38,31.4014
323,39,31.869
323,40,32.3263
323,41,32.7736
323,42,33.2113
323,43,33.64
323,44,34.06
323,45,34.4716
323,46,34.8753
323,47,35.2713
323,48,35.6599
323,49,36.0415
323,50,36.4164
323,51,36.7846
323,52,37.1466
323,53,37.5025
323,54,37.8525
323,55,38.1969
323,56,38.5358
323,57,38.8694
323,58,39.198
323,59,39.5215
323,60,39.8404
323,61,40.1545
323,62,40.4642
323,63,40.7695
323,64,41.0706
323,65,41.3676
323,66,41.6606
323,67,41.9497
323,68,42.2351
323,69,42.5168
323,70,42.795
323,71,43.0696
323,72,43.341
323,73,43.609
323,74,43.8738
323,75,44.1355
323,76,44.3942
323,77,44.6498
323,78,44.9026
323,79,45.1526
323,80,45.3998
323,81,45.6443
323,82,45.8862
323,83,46.1255
323,84,46.3624
323,85,46.5967
323,86,46.8286
323,87,47.0582
323,88,47.2855
323,89,47.5106
323,90,47.7334
323,91,47.9541
323,92,48.1726
323,93,48.3891
323,94,48.6036
323,95,48.8161
323,96,49.0266
323,97,49.2352
323,98,49.442
323,99,49.6469
323,100,49.85
324,1,-21.8886
324,2,-13.1013
324,3,-7.6702
324,4,-3.67712
324,5,-0.496155
324,6,2.15918
324,7,4.44492
324,8,6.45581
324,9,8.25388
324,10,9.88202
324,11,11.3712
324,12,12.7444
324,13,14.0194
324,14,15.2101
324,15,16.3275
324,16,17.3806
324,17,18.3768
324,18,19.3224
324,19,20.2225
324,20,21.0815
324,21,21.9033
324,22,22.6912
324,23,23.448
324,24,24.1761
324,25,24.878
324,26,25.5554
324,27,26.2102
324,28,26.8439
324,29,27.4579
324,30,28.0534
324,31,28.6317
324,32,29.1937
324,33,29.7405
324,34,30.2728
324,35,30.7915
324,36,31.2972
324,37,31.7908
324,38,32.2727
324,39,32.7435
324,40,33.2039
324,41,33.6541
324,42,34.0949
324,43,34.5265
324,44,34.9493
324,45,35.3637
324,46,35.7701
324,47,36.1689
324,48,36.5602
324,49,36.9444
324,50,37.3218
324,51,37.6926
324,52,38.057
324,53,38.4154
324,54,38.7678
324,55,39.1146
324,56,39.4558
324,57,39.7918
324,58,40.1226
324,59,40.4484
324,60,40.7695
324,61,41.0858
324,62,41.3976
324,63,41.7051
324,64,42.0083
324,65,42.3074
324,66,42.6024
324,67,42.8936
324,68,43.1809
324,69,43.4646
324,70,43.7447
324,71,44.0213
324,72,44.2946
324,73,44.5645
324,74,44.8312
324,75,45.0947
324,76,45.3552
324,77,45.6127
324,78,45.8673
324,79,46.119
324,80,46.368
324,81,46.6143
324,82,46.8578
324,83,47.0989
324,84,47.3374
324,85,47.5734
324,86,47.807
324,87,48.0382
324,88,48.2671
324,89,48.4938
324,90,48.7182
324,91,48.9405
324,92,49.1606
324,93,49.3786
324,94,49.5946
324,95,49.8087
324,96,50.0207
324,97,50.2308
324,98,50.4391
324,99,50.6454
324,100,50.85
325,1,-21.3445
325,2,-12.5093
325,3,-7.04758
325,4,-3.03149
325,5,0.16806
325,6,2.83911
325,7,5.13852
325,8,7.16156
325,9,8.97058
325,10,10.6087
325,11,12.107
325,12,13.4888
325,13,14.7718
325,14,15.9699
325,15,17.0943
325,16,18.1541
325,17,19.1566
325,18,20.1082
325,19,21.0141
325,20,21.8787
325,21,22.7058
325,22,23.4987
325,23,24.2604
325,24,24.9933
325,25,25.6998
325,26,26.3816
325,27,27.0407
325,28,27.6785
325,29,28.2966
325,30,28.8961
325,31,29.4782
325,32,30.0439
325,33,30.5943
325,34,31.1302
325,35,31.6523
325,36,32.1615
325,37,32.6583
325,38,33.1434
325,39,33.6175
325,40,34.0809
325,41,34.5342
325,42,34.9779
325,43,35.4124
325,44,35.8381
325,45,36.2554
325,46,36.6646
325,47,37.066
325,48,37.46
325,49,37.8468
325,50,38.2268
325,51,38.6001
325,52,38.9671
325,53,39.3279
325,54,39.6828
325,55,40.0319
325,56,40.3755
325,57,40.7138
325,58,41.0469
325,59,41.375
325,60,41.6982
325,61,42.0168
325,62,42.3308
325,63,42.6404
325,64,42.9457
325,65,43.2469
325,66,43.5439
325,67,43.8372
325,68,44.1265
325,69,44.4122
325,70,44.6943
325,71,44.9728
325,72,45.248
325,73,45.5198
325,74,45.7883
325,75,46.0537
325,76,46.3161
325,77,46.5754
325,78,46.8318
325,79,47.0853
325,80,47.336
325,81,47.584
325,82,47.8293
325,83,48.0721
325,84,48.3123
325,85,48.5499
325,86,48.7852
325,87,49.0181
325,88,49.2486
325,89,49.4769
325,90,49.7029
325,91,49.9268
325,92,50.1485
325,93,50.3681
325,94,50.5856
325,95,50.8012
325,96,51.0147
325,97,51.2263
325,98,51.4361
325,99,51.644
325,100,51.85
326,1,-20.8019
326,2,-11.9186
326,3,-6.42624
326,4,-2.38715
326,5,0.831055
326,6,3.51785
326,7,5.83099
326,8,7.86621
326,9,9.68619
326,10,11.3343
326,11,12.8419
326,12,14.2322
326,13,15.5231
326,14,16.7288
326,15,17.8602
326,16,18.9267
326,17,19.9356
326,18,20.8933
326,19,21.8049
326,20,22.675
326,21,23.5074
326,22,24.3055
326,23,25.0721
326,24,25.8098
326,25,26.5208
326,26,27.2071
326,27,27.8705
326,28,28.5125
326,29,29.1346
326,30,29.738
326,31,30.324
326,32,30.8935
326,33,31.4475
326,34,31.987
326,35,32.5126
326,36,33.0251
326,37,33.5253
326,38,34.0137
326,39,34.4908
326,40,34.9574
326,41,35.4138
326,42,35.8605
326,43,36.2979
326,44,36.7265
326,45,37.1466
326,46,37.5586
326,47,37.9627
326,48,38.3594
326,49,38.7489
326,50,39.1314
326,51,39.5073
326,52,39.8768
326,53,40.2401
326,54,40.5974
326,55,40.9489
326,56,41.2949
326,57,41.6355
326,58,41.9709
326,59,42.3012
326,60,42.6267
326,61,42.9475
326,62,43.2636
326,63,43.5754
326,64,43.8828
326,65,44.1861
326,66,44.4852
326,67,44.7805
326,68,45.0719
326,69,45.3595
326,70,45.6436
326,71,45.9241
326,72,46.2011
326,73,46.4749
326,74,46.7453
326,75,47.0126
326,76,47.2767
326,77,47.5379
326,78,47.7961
326,79,48.0514
326,80,48.3039
326,81,48.5536
326,82,48.8007
326,83,49.0451
326,84,49.287
326,85,49.5264
326,86,49.7633
326,87,49.9979
326,88,50.23
326,89,50.4599
326,90,50.6876
326,91,50.913
326,92,51.1363
326,93,51.3575
326,94,51.5766
326,95,51.7937
326,96,52.0088
326,97,52.2219
326,98,52.4331
326,99,52.6425
326,100,52.85
327,1,-20.2607
327,2,-11.3294
327,3,-5.80624
327,4,-1.74408
327,5,1.49283
327,6,4.19543
327,7,6.52231
327,8,8.56973
327,9,10.4007
327,10,12.0589
327,11,13.5757
327,12,14.9746
327,13,16.2735
327,14,17.4867
327,15,18.6252
327,16,19.6984
327,17,20.7137
327,18,21.6774
327,19,22.5948
327,20,23.4705
327,21,24.3083
327,22,25.1115
327,23,25.883
327,24,26.6255
327,25,27.3411
327,26,28.0319
327,27,28.6996
327,28,29.3458
327,29,29.972
327,30,30.5793
327,31,31.1692
327,32,31.7424
327,33,32.3001
327,34,32.8431
327,35,33.3722
327,36,33.8882
327,37,34.3917
327,38,34.8833
327,39,35.3637
327,40,35.8334
327,41,36.2928
327,42,36.7425
327,43,37.1829
327,44,37.6144
327,45,38.0373
327,46,38.4521
327,47,38.8589
327,48,39.2583
327,49,39.6505
327,50,40.0356
327,51,40.4141
327,52,40.786
327,53,41.1518
327,54,41.5116
327,55,41.8655
327,56,42.2139
327,57,42.5568
327,58,42.8945
327,59,43.2271
327,60,43.5549
327,61,43.8778
327,62,44.1962
327,63,44.5101
327,64,44.8196
327,65,45.125
327,66,45.4263
327,67,45.7235
327,68,46.017
327,69,46.3066
327,70,46.5927
327,71,46.8751
327,72,47.1541
327,73,47.4297
327,74,47.7021
327,75,47.9712
327,76,48.2372
327,77,48.5002
327,78,48.7602
327,79,49.0173
327,80,49.2716
327,81,49.5231
327,82,49.7719
327,83,50.0181
327,84,50.2617
327,85,50.5027
327,86,50.7414
327,87,50.9775
327,88,51.2114
327,89,51.4429
327,90,51.6721
327,91,51.8992
327,92,52.1241
327,93,52.3468
327,94,52.5675
327,95,52.7861
327,96,53.0027
327,97,53.2174
327,98,53.4301
327,99,53.641
327,100,53.85
328,1,-19.721
328,2,-10.7415
328,3,-5.18756
328,4,-1.10226
328,5,2.15338
328,6,4.87183
328,7,7.21249
328,8,9.27216
328,9,11.1142
328,10,12.7824
328,11,14.3085
328,12,15.716
328,13,17.023
328,14,18.2436
328,15,19.3893
328,16,20.4692
328,17,21.4909
328,18,22.4607
328,19,23.384
328,20,24.2652
328,21,25.1083
328,22,25.9167
328,23,26.6931
328,24,27.4404
328,25,28.1606
328,26,28.8559
328,27,29.5279
328,28,30.1784
328,29,30.8086
328,30,31.42
328,31,32.0137
328,32,32.5907
328,33,33.1521
328,34,33.6987
328,35,34.2313
328,36,34.7507
328,37,35.2575
328,38,35.7524
328,39,36.236
328,40,36.7088
328,41,37.1714
328,42,37.6241
328,43,38.0674
328,44,38.5018
328,45,38.9276
328,46,39.3451
328,47,39.7548
328,48,40.1568
328,49,40.5516
328,50,40.9394
328,51,41.3204
328,52,41.6949
328,53,42.0632
328,54,42.4254
328,55,42.7818
328,56,43.1325
328,57,43.4778
328,58,43.8178
328,59,44.1527
328,60,44.4827
328,61,44.8079
328,62,45.1284
328,63,45.4445
328,64,45.7562
328,65,46.0637
328,66,46.367
328,67,46.6664
328,68,46.9618
328,69,47.2535
328,70,47.5415
328,71,47.8259
328,72,48.1069
328,73,48.3844
328,74,48.6587
328,75,48.9297
328,76,49.1976
328,77,49.4624
328,78,49.7242
328,79,49.9831
328,80,50.2392
328,81,50.4925
328,82,50.743
328,83,50.9909
328,84,51.2362
328,85,51.479
328,86,51.7193
328,87,51.9572
328,88,52.1926
328,89,52.4258
328,90,52.6567
328,91,52.8853
328,92,53.1118
328,93,53.3361
328,94,53.5583
328,95,53.7785
328,96,53.9967
328,97,54.2129
328,98,54.4272
328,99,54.6395
328,100,54.85
329,1,-19.1828
329,2,-10.155
329,3,-4.57022
329,4,-0.4617
329,5,2.81271
329,6,5.54706
329,7,7.90155
329,8,9.97348
329,9,11.8266
329,10,13.5049
329,11,15.0403
329,12,16.4564
329,13,17.7714
329,14,18.9996
329,15,20.1525
329,16,21.2391
329,17,22.2672
329,18,23.2431
329,19,24.1722
329,20,25.0591
329,21,25.9075
329,22,26.721
329,23,27.5025
329,24,28.2546
329,25,28.9795
329,26,29.6792
329,27,30.3556
329,28,31.0103
329,29,31.6446
329,30,32.26
329,31,32.8576
329,32,33.4384
329,33,34.0034
329,34,34.5536
329,35,35.0898
329,36,35.6126
329,37,36.1228
329,38,36.621
329,39,37.1078
329,40,37.5837
329,41,38.0493
329,42,38.5051
329,43,38.9514
329,44,39.3887
329,45,39.8173
329,46,40.2377
329,47,40.6501
329,48,41.0549
329,49,41.4523
329,50,41.8427
329,51,42.2263
329,52,42.6034
329,53,42.9742
329,54,43.3388
329,55,43.6976
329,56,44.0508
329,57,44.3984
329,58,44.7408
329,59,45.078
329,60,45.4102
329,61,45.7376
329,62,46.0604
329,63,46.3786
329,64,46.6925
329,65,47.002
329,66,47.3075
329,67,47.6089
329,68,47.9064
329,69,48.2001
329,70,48.4901
329,71,48.7765
329,72,49.0594
329,73,49.3389
329,74,49.6151
329,75,49.888
329,76,50.1577
329,77,50.4244
329,78,50.688
329,79,50.9488
329,80,51.2066
329,81,51.4617
329,82,51.714
329,83,51.9636
329,84,52.2107
329,85,52.4551
329,86,52.6971
329,87,52.9366
329,88,53.1738
329,89,53.4086
329,90,53.6411
329,91,53.8714
329,92,54.0995
329,93,54.3254
329,94,54.5492
329,95,54.7709
329,96,54.9906
329,97,55.2084
329,98,55.4241
329,99,55.638
329,100,55.85
330,1,-18.646
330,2,-9.56989
330,3,-3.95416
330,4,0.177582
330,5,3.47083
330,6,6.2211
330,7,8.58945
330,8,10.6737
330,9,12.5379
330,10,14.2263
330,11,15.771
330,12,17.1958
330,13,18.5189
330,14,19.7547
330,15,20.9147
330,16,22.0081
330,17,23.0426
330,18,24.0247
330,19,24.9597
330,20,25.8521
330,21,26.706
330,22,27.5247
330,23,28.3111
330,24,29.068
330,25,29.7975
330,26,30.5018
330,27,31.1826
330,28,31.8415
330,29,32.4799
330,30,33.0993
330,31,33.7008
330,32,34.2854
330,33,34.8542
330,34,35.408
330,35,35.9476
330,36,36.4739
330,37,36.9875
330,38,37.489
330,39,37.979
330,40,38.4581
330,41,38.9268
330,42,39.3856
330,43,39.8349
330,44,40.2751
330,45,40.7066
330,46,41.1298
330,47,41.545
330,48,41.9525
330,49,42.3526
330,50,42.7457
330,51,43.1319
330,52,43.5115
330,53,43.8847
330,54,44.2519
330,55,44.6131
330,56,44.9687
330,57,45.3187
330,58,45.6634
330,59,46.0029
330,60,46.3374
330,61,46.6671
330,62,46.992
330,63,47.3125
330,64,47.6284
330,65,47.9402
330,66,48.2477
330,67,48.5512
330,68,48.8508
330,69,49.1465
330,70,49.4385
330,71,49.7269
330,72,50.0117
330,73,50.2932
330,74,50.5713
330,75,50.8461
330,76,51.1177
330,77,51.3862
330,78,51.6517
330,79,51.9142
330,80,52.1739
330,81,52.4307
330,82,52.6848
330,83,52.9362
330,84,53.185
330,85,53.4312
330,86,53.6748
330,87,53.916
330,88,54.1549
330,89,54.3913
330,90,54.6255
330,91,54.8574
330,92,55.087
330,93,55.3146
330,94,55.5399
330,95,55.7633
330,96,55.9845
330,97,56.2038
330,98,56.4211
330,99,56.6365
330,100,56.85
331,1,-18.1107
331,2,-8.98615
331,3,-3.33945
331,4,0.815613
331,5,4.12772
331,6,6.89395
331,7,9.27618
331,8,11.3728
331,9,13.2481
331,10,14.9467
331,11,16.5008
331,12,17.9342
331,13,19.2654
331,14,20.5088
331,15,21.676
331,16,22.7762
331,17,23.8172
331,18,24.8054
331,19,25.7462
331,20,26.6443
331,21,27.5036
331,22,28.3275
331,23,29.1189
331,24,29.8806
331,25,30.6149
331,26,31.3236
331,27,32.0088
331,28,32.672
331,29,33.3146
331,30,33.938
331,31,34.5434
331,32,35.1318
331,33,35.7043
331,34,36.2617
331,35,36.8049
331,36,37.3346
331,37,37.8516
331,38,38.3564
331,39,38.8497
331,40,39.332
331,41,39.8038
331,42,40.2656
331,43,40.7179
331,44,41.161
331,45,41.5955
331,46,42.0215
331,47,42.4394
331,48,42.8497
331,49,43.2525
331,50,43.6482
331,51,44.037
331,52,44.4192
331,53,44.795
331,54,45.1646
331,55,45.5283
331,56,45.8862
331,57,46.2386
331,58,46.5856
331,59,46.9275
331,60,47.2643
331,61,47.5962
331,62,47.9234
331,63,48.246
331,64,48.5642
331,65,48.878
331,66,49.1877
331,67,49.4933
331,68,49.7949
331,69,50.0927
331,70,50.3867
331,71,50.6771
331,72,50.9639
331,73,51.2473
331,74,51.5273
331,75,51.804
331,76,52.0775
331,77,52.3479
331,78,52.6152
331,79,52.8796
331,80,53.141
331,81,53.3997
331,82,53.6555
331,83,53.9087
331,84,54.1592
331,85,54.4071
331,86,54.6525
331,87,54.8954
331,88,55.1359
331,89,55.374
331,90,55.6098
331,91,55.8433
331,92,56.0746
331,93,56.3037
331,94,56.5307
331,95,56.7556
331,96,56.9784
331,97,57.1992
331,98,57.4181
331,99,57.635
331,100,57.85
332,1,-17.5769
332,2,-8.40378
332,3,-2.72604
332,4,1.45236
332,5,4.78339
332,6,7.56561
332,7,9.96176
332,8,12.0707
332,9,13.9572
332,10,15.666
332,11,17.2294
332,12,18.6716
332,13,20.0109
332,14,21.262
332,15,22.4363
332,16,23.5433
332,17,24.5908
332,18,25.5852
332,19,26.5319
332,20,27.4357
332,21,28.3004
332,22,29.1295
332,23,29.926
332,24,30.6925
332,25,31.4315
332,26,32.1448
332,27,32.8343
332,28,33.5018
332,29,34.1485
332,30,34.776
332,31,35.3853
332,32,35.9776
332,33,36.5538
332,34,37.1148
332,35,37.6616
332,36,38.1948
332,37,38.7151
332,38,39.2233
332,39,39.7198
332,40,40.2053
332,41,40.6802
332,42,41.1451
332,43,41.6004
332,44,42.0465
332,45,42.4838
332,46,42.9127
332,47,43.3334
332,48,43.7464
332,49,44.1519
332,50,44.5503
332,51,44.9417
332,52,45.3264
332,53,45.7047
332,54,46.0769
332,55,46.443
332,56,46.8034
332,57,47.1582
332,58,47.5076
332,59,47.8517
332,60,48.1908
332,61,48.525
332,62,48.8544
332,63,49.1793
332,64,49.4996
332,65,49.8156
332,66,50.1273
332,67,50.435
332,68,50.7387
332,69,51.0385
332,70,51.3346
332,71,51.627
332,72,51.9158
332,73,52.2011
332,74,52.483
332,75,52.7617
332,76,53.0371
332,77,53.3094
332,78,53.5786
332,79,53.8447
332,80,54.108
332,81,54.3684
332,82,54.6261
332,83,54.881
332,84,55.1332
332,85,55.3829
332,86,55.63
332,87,55.8746
332,88,56.1168
332,89,56.3565
332,90,56.594
332,91,56.8292
332,92,57.0621
332,93,57.2928
332,94,57.5214
332,95,57.7479
332,96,57.9723
332,97,58.1946
332,98,58.415
332,99,58.6335
332,100,58.85
333,1,-17.0446
333,2,-7.82281
333,3,-2.11395
333,4,2.08783
333,5,5.43781
333,6,8.23608
333,7,10.6462
333,8,12.7676
333,9,14.6653
333,10,16.3843
333,11,17.9571
333,12,19.408
333,13,20.7555
333,14,22.0142
333,15,23.1957
333,16,24.3096
333,17,25.3636
333,18,26.3641
333,19,27.3168
333,20,28.2262
333,21,29.0963
333,22,29.9307
333,23,30.7322
333,24,31.5037
333,25,32.2473
333,26,32.9652
333,27,33.6591
333,28,34.3309
333,29,34.9818
333,30,35.6133
333,31,36.2266
