 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (K), Mixing Ratio (KG/KG), Pressure (Pa)
206,0.02,10500,84886.1
206,0.02,11000,88928.3
206,0.02,11500,92970.6
206,0.02,12000,97012.8
206,0.02,12500,101055
206,0.02,13000,105097
206,0.02,13500,109140
206,0.02,14000,113182
206,0.02,14500,117224
206,0.02,15000,121266
206,0.03,10000,121266
206,0.03,10500,127329
206,0.03,11000,133392
206,0.03,11500,139456
206,0.03,12000,145519
206,0.03,12500,151583
206,0.03,13000,157646
206,0.03,13500,163709
206,0.03,14000,169773
206,0.03,14500,175836
206,0.03,15000,181900
206,0.04,10000,161688
206,0.04,10500,169772
206,0.04,11000,177857
206,0.04,11500,185941
206,0.04,12000,194026
206,0.04,12500,202110
206,0.04,13000,210195
206,0.04,13500,218279
206,0.04,14000,226364
206,0.04,14500,234448
206,0.04,15000,242533
206,0.05,10000,202110
206,0.05,10500,212215
206,0.05,11000,222321
206,0.05,11500,232426
206,0.05,12000,242532
206,0.05,12500,252638
206,0.05,13000,262743
206,0.05,13500,272849
206,0.05,14000,282955
206,0.05,14500,293060
206,0.05,15000,303166
207,0.01,10000,34997.4
207,0.01,10500,36747.3
207,0.01,11000,38497.2
207,0.01,11500,40247.1
207,0.01,12000,41997
207,0.01,12500,43746.9
207,0.01,13000,45496.8
207,0.01,13500,47246.7
207,0.01,14000,48996.6
207,0.01,14500,50746.5
207,0.01,15000,52496.4
207,0.02,10000,69994.8
207,0.02,10500,73494.6
207,0.02,11000,76994.4
207,0.02,11500,80494.2
207,0.02,12000,83994
207,0.02,12500,87493.8
207,0.02,13000,90993.6
207,0.02,13500,94493.4
207,0.02,14000,97993.2
207,0.02,14500,101493
207,0.02,15000,104993
207,0.03,10000,104992
207,0.03,10500,110242
207,0.03,11000,115492
207,0.03,11500,120741
207,0.03,12000,125991
207,0.03,12500,131241
207,0.03,13000,136490
207,0.03,13500,141740
207,0.03,14000,146990
207,0.03,14500,152240
207,0.03,15000,157489
207,0.04,10000,139990
207,0.04,10500,146989
207,0.04,11000,153989
207,0.04,11500,160988
207,0.04,12000,167988
207,0.04,12500,174988
207,0.04,13000,181987
207,0.04,13500,188987
207,0.04,14000,195986
207,0.04,14500,202986
207,0.04,15000,209986
207,0.05,10000,174987
207,0.05,10500,183736
207,0.05,11000,192486
207,0.05,11500,201236
207,0.05,12000,209985
207,0.05,12500,218734
207,0.05,13000,227484
207,0.05,13500,236234
207,0.05,14000,244983
207,0.05,14500,253732
207,0.05,15000,262482
208,0.01,10000,30342.7
208,0.01,10500,31859.9
208,0.01,11000,33377.1
208,0.01,11500,34894.2
208,0.01,12000,36411.4
208,0.01,12500,37928.6
208,0.01,13000,39445.7
208,0.01,13500,40962.9
208,0.01,14000,42480.1
208,0.01,14500,43997.2
208,0.01,15000,45514.4
208,0.02,10000,60685.5
208,0.02,10500,63719.8
208,0.02,11000,66754.1
208,0.02,11500,69788.5
208,0.02,12000,72822.8
208,0.02,12500,75857.1
208,0.02,13000,78891.5
208,0.02,13500,81925.8
208,0.02,14000,84960.1
208,0.02,14500,87994.5
208,0.02,15000,91028.8
208,0.03,10000,91028.2
208,0.03,10500,95579.7
208,0.03,11000,100131
208,0.03,11500,104683
208,0.03,12000,109234
208,0.03,12500,113786
208,0.03,13000,118337
208,0.03,13500,122889
208,0.03,14000,127440
208,0.03,14500,131992
208,0.03,15000,136543
208,0.04,10000,121371
208,0.04,10500,127440
208,0.04,11000,133508
208,0.04,11500,139577
208,0.04,12000,145646
208,0.04,12500,151714
208,0.04,13000,157783
208,0.04,13500,163852
208,0.04,14000,169920
208,0.04,14500,175989
208,0.04,15000,182058
208,0.05,10000,151714
208,0.05,10500,159299
208,0.05,11000,166885
208,0.05,11500,174471
208,0.05,12000,182057
208,0.05,12500,189643
208,0.05,13000,197229
208,0.05,13500,204814
208,0.05,14000,212400
208,0.05,14500,219986
208,0.05,15000,227572
209,0.01,10000,26343
209,0.01,10500,27660.2
209,0.01,11000,28977.3
209,0.01,11500,30294.5
209,0.01,12000,31611.7
209,0.01,12500,32928.9
209,0.01,13000,34246.1
209,0.01,13500,35563.2
209,0.01,14000,36880.4
209,0.01,14500,38197.6
209,0.01,15000,39514.8
209,0.02,10000,52686
209,0.02,10500,55320.3
209,0.02,11000,57954.7
209,0.02,11500,60589
209,0.02,12000,63223.4
209,0.02,12500,65857.8
209,0.02,13000,68492.1
209,0.02,13500,71126.5
209,0.02,14000,73760.8
209,0.02,14500,76395.2
209,0.02,15000,79029.6
209,0.03,10000,79029
209,0.03,10500,82980.5
209,0.03,11000,86932
209,0.03,11500,90883.6
209,0.03,12000,94835.1
209,0.03,12500,98786.6
209,0.03,13000,102738
209,0.03,13500,106690
209,0.03,14000,110641
209,0.03,14500,114593
209,0.03,15000,118544
209,0.04,10000,105372
209,0.04,10500,110641
209,0.04,11000,115909
209,0.04,11500,121178
209,0.04,12000,126447
209,0.04,12500,131716
209,0.04,13000,136984
209,0.04,13500,142253
209,0.04,14000,147522
209,0.04,14500,152790
209,0.04,15000,158059
209,0.05,10000,131715
209,0.05,10500,138301
209,0.05,11000,144887
209,0.05,11500,151473
209,0.05,12000,158058
209,0.05,12500,164644
209,0.05,13000,171230
209,0.05,13500,177816
209,0.05,14000,184402
209,0.05,14500,190988
209,0.05,15000,197574
210,0.01,10000,22901.2
210,0.01,10500,24046.3
210,0.01,11000,25191.4
210,0.01,11500,26336.5
210,0.01,12000,27481.6
210,0.01,12500,28626.6
210,0.01,13000,29771.7
210,0.01,13500,30916.8
210,0.01,14000,32061.9
210,0.01,14500,33207
210,0.01,15000,34352.1
210,0.02,10000,45802.4
210,0.02,10500,48092.6
210,0.02,11000,50382.8
210,0.02,11500,52672.9
210,0.02,12000,54963.1
210,0.02,12500,57253.3
210,0.02,13000,59543.5
210,0.02,13500,61833.7
210,0.02,14000,64123.8
210,0.02,14500,66414
210,0.02,15000,68704.2
210,0.03,10000,68703.6
210,0.03,10500,72138.9
210,0.03,11000,75574.1
210,0.03,11500,79009.4
210,0.03,12000,82444.7
210,0.03,12500,85879.9
210,0.03,13000,89315.2
210,0.03,13500,92750.5
210,0.03,14000,96185.8
210,0.03,14500,99621
210,0.03,15000,103056
210,0.04,10000,91604.8
210,0.04,10500,96185.1
210,0.04,11000,100766
210,0.04,11500,105346
210,0.04,12000,109926
210,0.04,12500,114507
210,0.04,13000,119087
210,0.04,13500,123667
210,0.04,14000,128248
210,0.04,14500,132828
210,0.04,15000,137408
210,0.05,10000,114506
210,0.05,10500,120231
210,0.05,11000,125957
210,0.05,11500,131682
210,0.05,12000,137408
210,0.05,12500,143133
210,0.05,13000,148859
210,0.05,13500,154584
210,0.05,14000,160310
210,0.05,14500,166035
210,0.05,15000,171760
211,0.01,10000,19935.4
211,0.01,10500,20932.2
211,0.01,11000,21929.1
211,0.01,11500,22925.9
211,0.01,12000,23922.7
211,0.01,12500,24919.5
211,0.01,13000,25916.3
211,0.01,13500,26913.1
211,0.01,14000,27909.9
211,0.01,14500,28906.7
211,0.01,15000,29903.5
211,0.02,10000,39870.9
211,0.02,10500,41864.5
211,0.02,11000,43858.1
211,0.02,11500,45851.7
211,0.02,12000,47845.3
211,0.02,12500,49838.9
211,0.02,13000,51832.5
211,0.02,13500,53826.1
211,0.02,14000,55819.7
211,0.02,14500,57813.3
211,0.02,15000,59806.9
211,0.03,10000,59806.3
211,0.03,10500,62796.7
211,0.03,11000,65787.2
211,0.03,11500,68777.6
211,0.03,12000,71768
211,0.03,12500,74758.4
211,0.03,13000,77748.8
211,0.03,13500,80739.2
211,0.03,14000,83729.6
211,0.03,14500,86720
211,0.03,15000,89710.4
211,0.04,10000,79741.8
211,0.04,10500,83729
211,0.04,11000,87716.2
211,0.04,11500,91703.4
211,0.04,12000,95690.6
211,0.04,12500,99677.8
211,0.04,13000,103665
211,0.04,13500,107652
211,0.04,14000,111639
211,0.04,14500,115627
211,0.04,15000,119614
211,0.05,10000,99677.2
211,0.05,10500,104661
211,0.05,11000,109645
211,0.05,11500,114629
211,0.05,12000,119613
211,0.05,12500,124597
211,0.05,13000,129581
211,0.05,13500,134565
211,0.05,14000,139549
211,0.05,14500,144533
211,0.05,15000,149517
212,0.01,10000,17376.4
212,0.01,10500,18245.3
212,0.01,11000,19114.1
212,0.01,11500,19983
212,0.01,12000,20851.8
212,0.01,12500,21720.7
212,0.01,13000,22589.5
212,0.01,13500,23458.4
212,0.01,14000,24327.2
212,0.01,14500,25196.1
212,0.01,15000,26064.9
212,0.02,10000,34752.8
212,0.02,10500,36490.5
212,0.02,11000,38228.2
212,0.02,11500,39965.9
212,0.02,12000,41703.6
212,0.02,12500,43441.3
212,0.02,13000,45179
212,0.02,13500,46916.8
212,0.02,14000,48654.5
212,0.02,14500,50392.2
212,0.02,15000,52129.9
212,0.03,10000,52129.2
212,0.03,10500,54735.8
212,0.03,11000,57342.4
212,0.03,11500,59948.9
212,0.03,12000,62555.5
212,0.03,12500,65162
212,0.03,13000,67768.6
212,0.03,13500,70375.1
212,0.03,14000,72981.7
212,0.03,14500,75588.2
212,0.03,15000,78194.8
212,0.04,10000,69505.7
212,0.04,10500,72981.1
212,0.04,11000,76456.5
212,0.04,11500,79931.9
212,0.04,12000,83407.3
212,0.04,12500,86882.7
212,0.04,13000,90358.1
212,0.04,13500,93833.5
212,0.04,14000,97308.9
212,0.04,14500,100784
212,0.04,15000,104260
212,0.05,10000,86882.1
212,0.05,10500,91226.3
212,0.05,11000,95570.6
212,0.05,11500,99914.9
212,0.05,12000,104259
212,0.05,12500,108603
212,0.05,13000,112948
212,0.05,13500,117292
212,0.05,14000,121636
212,0.05,14500,125980
212,0.05,15000,130325
213,0.01,10000,15165.4
213,0.01,10500,15923.7
213,0.01,11000,16682
213,0.01,11500,17440.3
213,0.01,12000,18198.6
213,0.01,12500,18956.9
213,0.01,13000,19715.2
213,0.01,13500,20473.5
213,0.01,14000,21231.8
213,0.01,14500,21990.1
213,0.01,15000,22748.4
213,0.02,10000,30330.7
213,0.02,10500,31847.3
213,0.02,11000,33363.9
213,0.02,11500,34880.5
213,0.02,12000,36397.1
213,0.02,12500,37913.7
213,0.02,13000,39430.3
213,0.02,13500,40946.9
213,0.02,14000,42463.5
213,0.02,14500,43980.1
213,0.02,15000,45496.7
213,0.03,10000,45496.1
213,0.03,10500,47771
213,0.03,11000,50045.9
213,0.03,11500,52320.8
213,0.03,12000,54595.7
213,0.03,12500,56870.6
213,0.03,13000,59145.5
213,0.03,13500,61420.4
213,0.03,14000,63695.3
213,0.03,14500,65970.2
213,0.03,15000,68245.1
213,0.04,10000,60661.5
213,0.04,10500,63694.7
213,0.04,11000,66727.9
213,0.04,11500,69761.1
213,0.04,12000,72794.3
213,0.04,12500,75827.5
213,0.04,13000,78860.6
213,0.04,13500,81893.8
213,0.04,14000,84927
213,0.04,14500,87960.2
213,0.04,15000,90993.4
213,0.05,10000,75826.8
213,0.05,10500,79618.3
213,0.05,11000,83409.8
213,0.05,11500,87201.3
213,0.05,12000,90992.8
213,0.05,12500,94784.3
213,0.05,13000,98575.8
213,0.05,13500,102367
213,0.05,14000,106159
213,0.05,14500,109950
213,0.05,15000,113742
214,0.01,10000,13252.5
214,0.01,10500,13915.1
214,0.01,11000,14577.8
214,0.01,11500,15240.4
214,0.01,12000,15903.1
214,0.01,12500,16565.7
214,0.01,13000,17228.4
214,0.01,13500,17891
214,0.01,14000,18553.7
214,0.01,14500,19216.3
214,0.01,15000,19879
214,0.02,10000,26504.9
214,0.02,10500,27830.2
214,0.02,11000,29155.5
214,0.02,11500,30480.8
214,0.02,12000,31806.1
214,0.02,12500,33131.4
214,0.02,13000,34456.8
214,0.02,13500,35782.1
214,0.02,14000,37107.4
214,0.02,14500,38432.7
214,0.02,15000,39758
214,0.03,10000,39757.4
214,0.03,10500,41745.3
214,0.03,11000,43733.3
214,0.03,11500,45721.2
214,0.03,12000,47709.2
214,0.03,12500,49697.2
214,0.03,13000,51685.1
214,0.03,13500,53673.1
214,0.03,14000,55661.1
214,0.03,14500,57649
214,0.03,15000,59637
214,0.04,10000,53009.8
214,0.04,10500,55660.4
214,0.04,11000,58311.1
214,0.04,11500,60961.7
214,0.04,12000,63612.3
214,0.04,12500,66262.9
214,0.04,13000,68913.5
214,0.04,13500,71564.1
214,0.04,14000,74214.7
214,0.04,14500,76865.3
214,0.04,15000,79516
214,0.05,10000,66262.3
214,0.05,10500,69575.5
214,0.05,11000,72888.8
214,0.05,11500,76202.1
214,0.05,12000,79515.4
214,0.05,12500,82828.6
214,0.05,13000,86141.9
214,0.05,13500,89455.1
214,0.05,14000,92768.4
214,0.05,14500,96081.7
214,0.05,15000,99394.9
215,0.01,10000,11595.3
215,0.01,10500,12175.1
215,0.01,11000,12754.9
215,0.01,11500,13334.7
215,0.01,12000,13914.5
215,0.01,12500,14494.3
215,0.01,13000,15074.1
215,0.01,13500,15653.9
215,0.01,14000,16233.7
215,0.01,14500,16813.5
215,0.01,15000,17393.3
215,0.02,10000,23190.6
215,0.02,10500,24350.2
215,0.02,11000,25509.8
215,0.02,11500,26669.4
215,0.02,12000,27829
215,0.02,12500,28988.6
215,0.02,13000,30148.2
215,0.02,13500,31307.8
215,0.02,14000,32467.4
215,0.02,14500,33627
215,0.02,15000,34786.6
215,0.03,10000,34786
215,0.03,10500,36525.4
215,0.03,11000,38264.7
215,0.03,11500,40004.1
215,0.03,12000,41743.5
215,0.03,12500,43482.9
215,0.03,13000,45222.3
215,0.03,13500,46961.7
215,0.03,14000,48701.1
215,0.03,14500,50440.5
215,0.03,15000,52179.9
215,0.04,10000,46381.3
215,0.04,10500,48700.5
215,0.04,11000,51019.7
215,0.04,11500,53338.8
215,0.04,12000,55658
215,0.04,12500,57977.2
215,0.04,13000,60296.4
215,0.04,13500,62615.6
215,0.04,14000,64934.8
215,0.04,14500,67254
215,0.04,15000,69573.1
215,0.05,10000,57976.6
215,0.05,10500,60875.6
215,0.05,11000,63774.6
215,0.05,11500,66673.5
215,0.05,12000,69572.5
215,0.05,12500,72471.5
215,0.05,13000,75370.5
215,0.05,13500,78269.5
215,0.05,14000,81168.5
215,0.05,14500,84067.4
215,0.05,15000,86966.4
216,0.01,10000,10157.9
216,0.01,10500,10665.8
216,0.01,11000,11173.8
216,0.01,11500,11681.7
216,0.01,12000,12189.6
216,0.01,12500,12697.5
216,0.01,13000,13205.5
216,0.01,13500,13713.4
216,0.01,14000,14221.3
216,0.01,14500,14729.2
216,0.01,15000,15237.2
216,0.02,10000,20315.8
216,0.02,10500,21331.7
216,0.02,11000,22347.5
216,0.02,11500,23363.4
216,0.02,12000,24379.2
216,0.02,12500,25395.1
216,0.02,13000,26410.9
216,0.02,13500,27426.8
216,0.02,14000,28442.6
216,0.02,14500,29458.5
216,0.02,15000,30474.3
216,0.03,10000,30473.7
216,0.03,10500,31997.5
216,0.03,11000,33521.3
216,0.03,11500,35045.1
216,0.03,12000,36568.9
216,0.03,12500,38092.6
216,0.03,13000,39616.4
216,0.03,13500,41140.2
216,0.03,14000,42664
216,0.03,14500,44187.7
216,0.03,15000,45711.5
216,0.04,10000,40631.7
216,0.04,10500,42663.4
216,0.04,11000,44695.1
216,0.04,11500,46726.8
216,0.04,12000,48758.5
216,0.04,12500,50790.2
216,0.04,13000,52821.9
216,0.04,13500,54853.6
216,0.04,14000,56885.3
216,0.04,14500,58917
216,0.04,15000,60948.7
216,0.05,10000,50789.6
216,0.05,10500,53329.2
216,0.05,11000,55868.8
216,0.05,11500,58408.5
216,0.05,12000,60948.1
216,0.05,12500,63487.7
216,0.05,13000,66027.3
216,0.05,13500,68567
216,0.05,14000,71106.6
216,0.05,14500,73646.2
216,0.05,15000,76185.9
217,0.01,10000,8909.52
217,0.01,10500,9355.02
217,0.01,11000,9800.53
217,0.01,11500,10246
217,0.01,12000,10691.5
217,0.01,12500,11137
217,0.01,13000,11582.6
217,0.01,13500,12028.1
217,0.01,14000,12473.6
217,0.01,14500,12919.1
217,0.01,15000,13364.6
217,0.02,10000,17819
217,0.02,10500,18710
217,0.02,11000,19601.1
217,0.02,11500,20492.1
217,0.02,12000,21383.1
217,0.02,12500,22274.1
217,0.02,13000,23165.1
217,0.02,13500,24056.1
217,0.02,14000,24947.1
217,0.02,14500,25838.1
217,0.02,15000,26729.2
217,0.03,10000,26728.6
217,0.03,10500,28065.1
217,0.03,11000,29401.6
217,0.03,11500,30738.1
217,0.03,12000,32074.6
217,0.03,12500,33411.1
217,0.03,13000,34747.7
217,0.03,13500,36084.2
217,0.03,14000,37420.7
217,0.03,14500,38757.2
217,0.03,15000,40093.7
217,0.04,10000,35638.1
217,0.04,10500,37420.1
217,0.04,11000,39202.1
217,0.04,11500,40984.1
217,0.04,12000,42766.2
217,0.04,12500,44548.2
217,0.04,13000,46330.2
217,0.04,13500,48112.2
217,0.04,14000,49894.3
217,0.04,14500,51676.3
217,0.04,15000,53458.3
217,0.05,10000,44547.6
217,0.05,10500,46775.1
217,0.05,11000,49002.6
217,0.05,11500,51230.2
217,0.05,12000,53457.7
217,0.05,12500,55685.2
217,0.05,13000,57912.8
217,0.05,13500,60140.3
217,0.05,14000,62367.8
217,0.05,14500,64595.4
217,0.05,15000,66822.9
218,0.01,10000,7823.92
218,0.01,10500,8215.15
218,0.01,11000,8606.37
218,0.01,11500,8997.6
218,0.01,12000,9388.83
218,0.01,12500,9780.05
218,0.01,13000,10171.3
218,0.01,13500,10562.5
218,0.01,14000,10953.7
218,0.01,14500,11345
218,0.01,15000,11736.2
218,0.02,10000,15647.8
218,0.02,10500,16430.3
218,0.02,11000,17212.7
218,0.02,11500,17995.2
218,0.02,12000,18777.7
218,0.02,12500,19560.1
218,0.02,13000,20342.6
218,0.02,13500,21125
218,0.02,14000,21907.5
218,0.02,14500,22689.9
218,0.02,15000,23472.4
218,0.03,10000,23471.8
218,0.03,10500,24645.4
218,0.03,11000,25819.1
218,0.03,11500,26992.8
218,0.03,12000,28166.5
218,0.03,12500,29340.2
218,0.03,13000,30513.8
218,0.03,13500,31687.5
218,0.03,14000,32861.2
218,0.03,14500,34034.9
218,0.03,15000,35208.6
218,0.04,10000,31295.7
218,0.04,10500,32860.6
218,0.04,11000,34425.5
218,0.04,11500,35990.4
218,0.04,12000,37555.3
218,0.04,12500,39120.2
218,0.04,13000,40685.1
218,0.04,13500,42250
218,0.04,14000,43814.9
218,0.04,14500,45379.8
218,0.04,15000,46944.7
218,0.05,10000,39119.6
218,0.05,10500,41075.7
218,0.05,11000,43031.9
218,0.05,11500,44988
218,0.05,12000,46944.1
218,0.05,12500,48900.3
218,0.05,13000,50856.4
218,0.05,13500,52812.5
218,0.05,14000,54768.7
218,0.05,14500,56724.8
218,0.05,15000,58680.9
219,0.01,10000,6878.73
219,0.01,10500,7222.7
219,0.01,11000,7566.66
219,0.01,11500,7910.63
219,0.01,12000,8254.6
219,0.01,12500,8598.56
219,0.01,13000,8942.53
219,0.01,13500,9286.5
219,0.01,14000,9630.46
219,0.01,14500,9974.43
219,0.01,15000,10318.4
219,0.02,10000,13757.5
219,0.02,10500,14445.4
219,0.02,11000,15133.3
219,0.02,11500,15821.3
219,0.02,12000,16509.2
219,0.02,12500,17197.1
219,0.02,13000,17885.1
219,0.02,13500,18573
219,0.02,14000,19260.9
219,0.02,14500,19948.9
219,0.02,15000,20636.8
219,0.03,10000,20636.2
219,0.03,10500,21668.1
219,0.03,11000,22700
219,0.03,11500,23731.9
219,0.03,12000,24763.8
219,0.03,12500,25795.7
219,0.03,13000,26827.6
219,0.03,13500,27859.5
219,0.03,14000,28891.4
219,0.03,14500,29923.3
219,0.03,15000,30955.2
219,0.04,10000,27514.9
219,0.04,10500,28890.8
219,0.04,11000,30266.7
219,0.04,11500,31642.5
219,0.04,12000,33018.4
219,0.04,12500,34394.3
219,0.04,13000,35770.1
219,0.04,13500,37146
219,0.04,14000,38521.9
219,0.04,14500,39897.7
219,0.04,15000,41273.6
219,0.05,10000,34393.6
219,0.05,10500,36113.5
219,0.05,11000,37833.3
219,0.05,11500,39553.2
219,0.05,12000,41273
219,0.05,12500,42992.8
219,0.05,13000,44712.7
219,0.05,13500,46432.5
219,0.05,14000,48152.3
219,0.05,14500,49872.2
219,0.05,15000,51592
220,0.01,10000,6054.78
220,0.01,10500,6357.55
220,0.01,11000,6660.32
220,0.01,11500,6963.09
220,0.01,12000,7265.86
220,0.01,12500,7568.63
220,0.01,13000,7871.4
220,0.01,13500,8174.17
220,0.01,14000,8476.94
220,0.01,14500,8779.71
220,0.01,15000,9082.48
220,0.02,10000,12109.6
220,0.02,10500,12715.1
220,0.02,11000,13320.6
220,0.02,11500,13926.2
220,0.02,12000,14531.7
220,0.02,12500,15137.3
220,0.02,13000,15742.8
220,0.02,13500,16348.3
220,0.02,14000,16953.9
220,0.02,14500,17559.4
220,0.02,15000,18165
220,0.03,10000,18164.3
220,0.03,10500,19072.7
220,0.03,11000,19981
220,0.03,11500,20889.3
220,0.03,12000,21797.6
220,0.03,12500,22705.9
220,0.03,13000,23614.2
220,0.03,13500,24522.5
220,0.03,14000,25430.8
220,0.03,14500,26339.1
220,0.03,15000,27247.4
220,0.04,10000,24219.1
220,0.04,10500,25430.2
220,0.04,11000,26641.3
220,0.04,11500,27852.4
220,0.04,12000,29063.4
220,0.04,12500,30274.5
220,0.04,13000,31485.6
220,0.04,13500,32696.7
220,0.04,14000,33907.7
220,0.04,14500,35118.8
220,0.04,15000,36329.9
220,0.05,10000,30273.9
220,0.05,10500,31787.8
220,0.05,11000,33301.6
220,0.05,11500,34815.4
220,0.05,12000,36329.3
220,0.05,12500,37843.1
220,0.05,13000,39357
220,0.05,13500,40870.8
220,0.05,14000,42384.7
220,0.05,14500,43898.5
220,0.05,15000,45412.4
221,0.01,10000,5335.66
221,0.01,10500,5602.47
221,0.01,11000,5869.29
221,0.01,11500,6136.1
221,0.01,12000,6402.91
221,0.01,12500,6669.73
221,0.01,13000,6936.54
221,0.01,13500,7203.35
221,0.01,14000,7470.17
221,0.01,14500,7736.98
221,0.01,15000,8003.79
221,0.02,10000,10671.3
221,0.02,10500,11204.9
221,0.02,11000,11738.6
221,0.02,11500,12272.2
221,0.02,12000,12805.8
221,0.02,12500,13339.5
221,0.02,13000,13873.1
221,0.02,13500,14406.7
221,0.02,14000,14940.3
221,0.02,14500,15474
221,0.02,15000,16007.6
221,0.03,10000,16007
221,0.03,10500,16807.4
221,0.03,11000,17607.9
221,0.03,11500,18408.3
221,0.03,12000,19208.7
221,0.03,12500,20009.2
221,0.03,13000,20809.6
221,0.03,13500,21610.1
221,0.03,14000,22410.5
221,0.03,14500,23210.9
221,0.03,15000,24011.4
221,0.04,10000,21342.6
221,0.04,10500,22409.9
221,0.04,11000,23477.1
221,0.04,11500,24544.4
221,0.04,12000,25611.7
221,0.04,12500,26678.9
221,0.04,13000,27746.2
221,0.04,13500,28813.4
221,0.04,14000,29880.7
221,0.04,14500,30947.9
221,0.04,15000,32015.2
221,0.05,10000,26678.3
221,0.05,10500,28012.4
221,0.05,11000,29346.4
221,0.05,11500,30680.5
221,0.05,12000,32014.6
221,0.05,12500,33348.6
221,0.05,13000,34682.7
221,0.05,13500,36016.8
221,0.05,14000,37350.8
221,0.05,14500,38684.9
221,0.05,15000,40019
222,0.01,10000,4707.28
222,0.01,10500,4942.68
222,0.01,11000,5178.07
222,0.01,11500,5413.47
222,0.01,12000,5648.86
222,0.01,12500,5884.26
222,0.01,13000,6119.65
222,0.01,13500,6355.05
222,0.01,14000,6590.44
222,0.01,14500,6825.84
222,0.01,15000,7061.23
222,0.02,10000,9414.57
222,0.02,10500,9885.36
222,0.02,11000,10356.1
222,0.02,11500,10826.9
222,0.02,12000,11297.7
222,0.02,12500,11768.5
222,0.02,13000,12239.3
222,0.02,13500,12710.1
222,0.02,14000,13180.9
222,0.02,14500,13651.7
222,0.02,15000,14122.5
222,0.03,10000,14121.9
222,0.03,10500,14828
222,0.03,11000,15534.2
222,0.03,11500,16240.4
222,0.03,12000,16946.6
222,0.03,12500,17652.8
222,0.03,13000,18359
222,0.03,13500,19065.1
222,0.03,14000,19771.3
222,0.03,14500,20477.5
222,0.03,15000,21183.7
222,0.04,10000,18829.1
222,0.04,10500,19770.7
222,0.04,11000,20712.3
222,0.04,11500,21653.9
222,0.04,12000,22595.4
222,0.04,12500,23537
222,0.04,13000,24478.6
222,0.04,13500,25420.2
222,0.04,14000,26361.8
222,0.04,14500,27303.3
222,0.04,15000,28244.9
222,0.05,10000,23536.4
222,0.05,10500,24713.4
222,0.05,11000,25890.4
222,0.05,11500,27067.3
222,0.05,12000,28244.3
222,0.05,12500,29421.3
222,0.05,13000,30598.3
222,0.05,13500,31775.2
222,0.05,14000,32952.2
222,0.05,14500,34129.2
222,0.05,15000,35306.1
223,0.01,10000,4157.56
223,0.01,10500,4365.47
223,0.01,11000,4573.38
223,0.01,11500,4781.29
223,0.01,12000,4989.2
223,0.01,12500,5197.1
223,0.01,13000,5405.01
223,0.01,13500,5612.92
223,0.01,14000,5820.83
223,0.01,14500,6028.74
223,0.01,15000,6236.65
223,0.02,10000,8315.12
223,0.02,10500,8730.94
223,0.02,11000,9146.76
223,0.02,11500,9562.57
223,0.02,12000,9978.39
223,0.02,12500,10394.2
223,0.02,13000,10810
223,0.02,13500,11225.8
223,0.02,14000,11641.7
223,0.02,14500,12057.5
223,0.02,15000,12473.3
223,0.03,10000,12472.7
223,0.03,10500,13096.4
223,0.03,11000,13720.1
223,0.03,11500,14343.9
223,0.03,12000,14967.6
223,0.03,12500,15591.3
223,0.03,13000,16215
223,0.03,13500,16838.8
223,0.03,14000,17462.5
223,0.03,14500,18086.2
223,0.03,15000,18709.9
223,0.04,10000,16630.2
223,0.04,10500,17461.9
223,0.04,11000,18293.5
223,0.04,11500,19125.1
223,0.04,12000,19956.8
223,0.04,12500,20788.4
223,0.04,13000,21620
223,0.04,13500,22451.7
223,0.04,14000,23283.3
223,0.04,14500,24115
223,0.04,15000,24946.6
223,0.05,10000,20787.8
223,0.05,10500,21827.3
223,0.05,11000,22866.9
223,0.05,11500,23906.4
223,0.05,12000,24946
223,0.05,12500,25985.5
223,0.05,13000,27025.1
223,0.05,13500,28064.6
223,0.05,14000,29104.1
223,0.05,14500,30143.7
223,0.05,15000,31183.2
224,0.01,10000,3676.09
224,0.01,10500,3859.93
224,0.01,11000,4043.76
224,0.01,11500,4227.6
224,0.01,12000,4411.43
224,0.01,12500,4595.27
224,0.01,13000,4779.1
224,0.01,13500,4962.94
224,0.01,14000,5146.77
224,0.01,14500,5330.61
224,0.01,15000,5514.44
224,0.02,10000,7352.18
224,0.02,10500,7719.85
224,0.02,11000,8087.52
224,0.02,11500,8455.19
224,0.02,12000,8822.86
224,0.02,12500,9190.53
224,0.02,13000,9558.2
224,0.02,13500,9925.87
224,0.02,14000,10293.5
224,0.02,14500,10661.2
224,0.02,15000,11028.9
224,0.03,10000,11028.3
224,0.03,10500,11579.8
224,0.03,11000,12131.3
224,0.03,11500,12682.8
224,0.03,12000,13234.3
224,0.03,12500,13785.8
224,0.03,13000,14337.3
224,0.03,13500,14888.8
224,0.03,14000,15440.3
224,0.03,14500,15991.8
224,0.03,15000,16543.3
224,0.04,10000,14704.4
224,0.04,10500,15439.7
224,0.04,11000,16175
224,0.04,11500,16910.4
224,0.04,12000,17645.7
224,0.04,12500,18381.1
224,0.04,13000,19116.4
224,0.04,13500,19851.7
224,0.04,14000,20587.1
224,0.04,14500,21322.4
224,0.04,15000,22057.8
224,0.05,10000,18380.5
224,0.05,10500,19299.6
224,0.05,11000,20218.8
