 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (K), Mixing Ratio (KG/KG), Pressure (Pa)
327,0.02,10500,1.05025
327,0.02,11000,1.15814
327,0.02,11500,1.26603
327,0.02,12000,1.37392
327,0.02,12500,1.48181
327,0.02,13000,1.5897
327,0.02,13500,1.69759
327,0.02,14000,1.80548
327,0.02,14500,1.91337
327,0.02,15000,2.02126
327,0.03,10000,1.41354
327,0.03,10500,1.57538
327,0.03,11000,1.73721
327,0.03,11500,1.89905
327,0.03,12000,2.06088
327,0.03,12500,2.22272
327,0.03,13000,2.38455
327,0.03,13500,2.54639
327,0.03,14000,2.70822
327,0.03,14500,2.87005
327,0.03,15000,3.03189
327,0.04,10000,1.88472
327,0.04,10500,2.1005
327,0.04,11000,2.31628
327,0.04,11500,2.53206
327,0.04,12000,2.74784
327,0.04,12500,2.96362
327,0.04,13000,3.1794
327,0.04,13500,3.39518
327,0.04,14000,3.61096
327,0.04,14500,3.82674
327,0.04,15000,4.04252
327,0.05,10000,2.3559
327,0.05,10500,2.62563
327,0.05,11000,2.89535
327,0.05,11500,3.16508
327,0.05,12000,3.4348
327,0.05,12500,3.70453
327,0.05,13000,3.97425
327,0.05,13500,4.24398
327,0.05,14000,4.5137
327,0.05,14500,4.78342
327,0.05,15000,5.05315
328,0.01,10000,0.420433
328,0.01,10500,0.471841
328,0.01,11000,0.523249
328,0.01,11500,0.574656
328,0.01,12000,0.626064
328,0.01,12500,0.677471
328,0.01,13000,0.728879
328,0.01,13500,0.780286
328,0.01,14000,0.831694
328,0.01,14500,0.883101
328,0.01,15000,0.934509
328,0.02,10000,0.840867
328,0.02,10500,0.943682
328,0.02,11000,1.0465
328,0.02,11500,1.14931
328,0.02,12000,1.25213
328,0.02,12500,1.35494
328,0.02,13000,1.45776
328,0.02,13500,1.56057
328,0.02,14000,1.66339
328,0.02,14500,1.7662
328,0.02,15000,1.86902
328,0.03,10000,1.2613
328,0.03,10500,1.41552
328,0.03,11000,1.56975
328,0.03,11500,1.72397
328,0.03,12000,1.87819
328,0.03,12500,2.03241
328,0.03,13000,2.18664
328,0.03,13500,2.34086
328,0.03,14000,2.49508
328,0.03,14500,2.6493
328,0.03,15000,2.80353
328,0.04,10000,1.68173
328,0.04,10500,1.88736
328,0.04,11000,2.09299
328,0.04,11500,2.29862
328,0.04,12000,2.50425
328,0.04,12500,2.70988
328,0.04,13000,2.91551
328,0.04,13500,3.12114
328,0.04,14000,3.32677
328,0.04,14500,3.5324
328,0.04,15000,3.73803
328,0.05,10000,2.10217
328,0.05,10500,2.35921
328,0.05,11000,2.61624
328,0.05,11500,2.87328
328,0.05,12000,3.13032
328,0.05,12500,3.38736
328,0.05,13000,3.64439
328,0.05,13500,3.90143
328,0.05,14000,4.15847
328,0.05,14500,4.41551
328,0.05,15000,4.67254
329,0.01,10000,0.372395
329,0.01,10500,0.421401
329,0.01,11000,0.470406
329,0.01,11500,0.519412
329,0.01,12000,0.568418
329,0.01,12500,0.617423
329,0.01,13000,0.666429
329,0.01,13500,0.715434
329,0.01,14000,0.76444
329,0.01,14500,0.813446
329,0.01,15000,0.862451
329,0.02,10000,0.74479
329,0.02,10500,0.842801
329,0.02,11000,0.940813
329,0.02,11500,1.03882
329,0.02,12000,1.13684
329,0.02,12500,1.23485
329,0.02,13000,1.33286
329,0.02,13500,1.43087
329,0.02,14000,1.52888
329,0.02,14500,1.62689
329,0.02,15000,1.7249
329,0.03,10000,1.11719
329,0.03,10500,1.2642
329,0.03,11000,1.41122
329,0.03,11500,1.55824
329,0.03,12000,1.70525
329,0.03,12500,1.85227
329,0.03,13000,1.99929
329,0.03,13500,2.1463
329,0.03,14000,2.29332
329,0.03,14500,2.44034
329,0.03,15000,2.58735
329,0.04,10000,1.48958
329,0.04,10500,1.6856
329,0.04,11000,1.88163
329,0.04,11500,2.07765
329,0.04,12000,2.27367
329,0.04,12500,2.46969
329,0.04,13000,2.66571
329,0.04,13500,2.86174
329,0.04,14000,3.05776
329,0.04,14500,3.25378
329,0.04,15000,3.4498
329,0.05,10000,1.86198
329,0.05,10500,2.107
329,0.05,11000,2.35203
329,0.05,11500,2.59706
329,0.05,12000,2.84209
329,0.05,12500,3.08712
329,0.05,13000,3.33214
329,0.05,13500,3.57717
329,0.05,14000,3.8222
329,0.05,14500,4.06723
329,0.05,15000,4.31226
330,0.01,10000,0.326905
330,0.01,10500,0.373636
330,0.01,11000,0.420368
330,0.01,11500,0.467099
330,0.01,12000,0.51383
330,0.01,12500,0.560561
330,0.01,13000,0.607292
330,0.01,13500,0.654023
330,0.01,14000,0.700754
330,0.01,14500,0.747485
330,0.01,15000,0.794216
330,0.02,10000,0.653811
330,0.02,10500,0.747273
330,0.02,11000,0.840735
330,0.02,11500,0.934197
330,0.02,12000,1.02766
330,0.02,12500,1.12112
330,0.02,13000,1.21458
330,0.02,13500,1.30805
330,0.02,14000,1.40151
330,0.02,14500,1.49497
330,0.02,15000,1.58843
330,0.03,10000,0.980716
330,0.03,10500,1.12091
330,0.03,11000,1.2611
330,0.03,11500,1.4013
330,0.03,12000,1.54149
330,0.03,12500,1.68168
330,0.03,13000,1.82188
330,0.03,13500,1.96207
330,0.03,14000,2.10226
330,0.03,14500,2.24246
330,0.03,15000,2.38265
330,0.04,10000,1.30762
330,0.04,10500,1.49455
330,0.04,11000,1.68147
330,0.04,11500,1.86839
330,0.04,12000,2.05532
330,0.04,12500,2.24224
330,0.04,13000,2.42917
330,0.04,13500,2.61609
330,0.04,14000,2.80302
330,0.04,14500,2.98994
330,0.04,15000,3.17687
330,0.05,10000,1.63453
330,0.05,10500,1.86818
330,0.05,11000,2.10184
330,0.05,11500,2.33549
330,0.05,12000,2.56915
330,0.05,12500,2.8028
330,0.05,13000,3.03646
330,0.05,13500,3.27012
330,0.05,14000,3.50377
330,0.05,14500,3.73743
330,0.05,15000,3.97108
331,0.01,10000,0.283814
331,0.01,10500,0.32839
331,0.01,11000,0.372967
331,0.01,11500,0.417543
331,0.01,12000,0.46212
331,0.01,12500,0.506697
331,0.01,13000,0.551273
331,0.01,13500,0.59585
331,0.01,14000,0.640426
331,0.01,14500,0.685003
331,0.01,15000,0.729579
331,0.02,10000,0.567628
331,0.02,10500,0.656781
331,0.02,11000,0.745934
331,0.02,11500,0.835087
331,0.02,12000,0.92424
331,0.02,12500,1.01339
331,0.02,13000,1.10255
331,0.02,13500,1.1917
331,0.02,14000,1.28085
331,0.02,14500,1.37001
331,0.02,15000,1.45916
331,0.03,10000,0.851442
331,0.03,10500,0.985171
331,0.03,11000,1.1189
331,0.03,11500,1.25263
331,0.03,12000,1.38636
331,0.03,12500,1.52009
331,0.03,13000,1.65382
331,0.03,13500,1.78755
331,0.03,14000,1.92128
331,0.03,14500,2.05501
331,0.03,15000,2.18874
331,0.04,10000,1.13526
331,0.04,10500,1.31356
331,0.04,11000,1.49187
331,0.04,11500,1.67017
331,0.04,12000,1.84848
331,0.04,12500,2.02679
331,0.04,13000,2.20509
331,0.04,13500,2.3834
331,0.04,14000,2.5617
331,0.04,14500,2.74001
331,0.04,15000,2.91832
331,0.05,10000,1.41907
331,0.05,10500,1.64195
331,0.05,11000,1.86483
331,0.05,11500,2.08772
331,0.05,12000,2.3106
331,0.05,12500,2.53348
331,0.05,13000,2.75637
331,0.05,13500,2.97925
331,0.05,14000,3.20213
331,0.05,14500,3.42501
331,0.05,15000,3.6479
332,0.01,10000,0.24298
332,0.01,10500,0.285515
332,0.01,11000,0.32805
332,0.01,11500,0.370585
332,0.01,12000,0.41312
332,0.01,12500,0.455655
332,0.01,13000,0.49819
332,0.01,13500,0.540724
332,0.01,14000,0.583259
332,0.01,14500,0.625794
332,0.01,15000,0.668329
332,0.02,10000,0.485961
332,0.02,10500,0.57103
332,0.02,11000,0.6561
332,0.02,11500,0.74117
332,0.02,12000,0.82624
332,0.02,12500,0.911309
332,0.02,13000,0.996379
332,0.02,13500,1.08145
332,0.02,14000,1.16652
332,0.02,14500,1.25159
332,0.02,15000,1.33666
332,0.03,10000,0.728941
332,0.03,10500,0.856546
332,0.03,11000,0.98415
332,0.03,11500,1.11175
332,0.03,12000,1.23936
332,0.03,12500,1.36696
332,0.03,13000,1.49457
332,0.03,13500,1.62217
332,0.03,14000,1.74978
332,0.03,14500,1.87738
332,0.03,15000,2.00499
332,0.04,10000,0.971921
332,0.04,10500,1.14206
332,0.04,11000,1.3122
332,0.04,11500,1.48234
332,0.04,12000,1.65248
332,0.04,12500,1.82262
332,0.04,13000,1.99276
332,0.04,13500,2.1629
332,0.04,14000,2.33304
332,0.04,14500,2.50318
332,0.04,15000,2.67332
332,0.05,10000,1.2149
332,0.05,10500,1.42758
332,0.05,11000,1.64025
332,0.05,11500,1.85292
332,0.05,12000,2.0656
332,0.05,12500,2.27827
332,0.05,13000,2.49095
332,0.05,13500,2.70362
332,0.05,14000,2.9163
332,0.05,14500,3.12897
332,0.05,15000,3.34164
333,0.01,10000,0.204273
333,0.01,10500,0.244873
333,0.01,11000,0.285472
333,0.01,11500,0.326072
333,0.01,12000,0.366671
333,0.01,12500,0.407271
333,0.01,13000,0.44787
333,0.01,13500,0.48847
333,0.01,14000,0.529069
333,0.01,14500,0.569669
333,0.01,15000,0.610268
333,0.02,10000,0.408546
333,0.02,10500,0.489745
333,0.02,11000,0.570944
333,0.02,11500,0.652143
333,0.02,12000,0.733343
333,0.02,12500,0.814542
333,0.02,13000,0.895741
333,0.02,13500,0.97694
333,0.02,14000,1.05814
333,0.02,14500,1.13934
333,0.02,15000,1.22054
333,0.03,10000,0.61282
333,0.03,10500,0.734618
333,0.03,11000,0.856417
333,0.03,11500,0.978215
333,0.03,12000,1.10001
333,0.03,12500,1.22181
333,0.03,13000,1.34361
333,0.03,13500,1.46541
333,0.03,14000,1.58721
333,0.03,14500,1.70901
333,0.03,15000,1.8308
333,0.04,10000,0.817093
333,0.04,10500,0.979491
333,0.04,11000,1.14189
333,0.04,11500,1.30429
333,0.04,12000,1.46669
333,0.04,12500,1.62908
333,0.04,13000,1.79148
333,0.04,13500,1.95388
333,0.04,14000,2.11628
333,0.04,14500,2.27868
333,0.04,15000,2.44107
333,0.05,10000,1.02137
333,0.05,10500,1.22436
333,0.05,11000,1.42736
333,0.05,11500,1.63036
333,0.05,12000,1.83336
333,0.05,12500,2.03635
333,0.05,13000,2.23935
333,0.05,13500,2.44235
333,0.05,14000,2.64535
333,0.05,14500,2.84834
333,0.05,15000,3.05134
334,0.01,10000,0.167569
334,0.01,10500,0.206334
334,0.01,11000,0.245098
334,0.01,11500,0.283862
334,0.01,12000,0.322627
334,0.01,12500,0.361391
334,0.01,13000,0.400155
334,0.01,13500,0.43892
334,0.01,14000,0.477684
334,0.01,14500,0.516448
334,0.01,15000,0.555213
334,0.02,10000,0.335139
334,0.02,10500,0.412668
334,0.02,11000,0.490196
334,0.02,11500,0.567725
334,0.02,12000,0.645253
334,0.02,12500,0.722782
334,0.02,13000,0.800311
334,0.02,13500,0.877839
334,0.02,14000,0.955368
334,0.02,14500,1.0329
334,0.02,15000,1.11043
334,0.03,10000,0.502708
334,0.03,10500,0.619001
334,0.03,11000,0.735294
334,0.03,11500,0.851587
334,0.03,12000,0.96788
334,0.03,12500,1.08417
334,0.03,13000,1.20047
334,0.03,13500,1.31676
334,0.03,14000,1.43305
334,0.03,14500,1.54935
334,0.03,15000,1.66564
334,0.04,10000,0.670278
334,0.04,10500,0.825335
334,0.04,11000,0.980392
334,0.04,11500,1.13545
334,0.04,12000,1.29051
334,0.04,12500,1.44556
334,0.04,13000,1.60062
334,0.04,13500,1.75568
334,0.04,14000,1.91074
334,0.04,14500,2.06579
334,0.04,15000,2.22085
334,0.05,10000,0.837847
334,0.05,10500,1.03167
334,0.05,11000,1.22549
334,0.05,11500,1.41931
334,0.05,12000,1.61313
334,0.05,12500,1.80696
334,0.05,13000,2.00078
334,0.05,13500,2.1946
334,0.05,14000,2.38842
334,0.05,14500,2.58224
334,0.05,15000,2.77606
335,0.01,10000,0.132754
335,0.01,10500,0.169777
335,0.01,11000,0.206801
335,0.01,11500,0.243824
335,0.01,12000,0.280848
335,0.01,12500,0.317871
335,0.01,13000,0.354895
335,0.01,13500,0.391919
335,0.01,14000,0.428942
335,0.01,14500,0.465966
335,0.01,15000,0.502989
335,0.02,10000,0.265508
335,0.02,10500,0.339555
335,0.02,11000,0.413602
335,0.02,11500,0.487649
335,0.02,12000,0.561696
335,0.02,12500,0.635743
335,0.02,13000,0.70979
335,0.02,13500,0.783837
335,0.02,14000,0.857884
335,0.02,14500,0.931931
335,0.02,15000,1.00598
335,0.03,10000,0.398261
335,0.03,10500,0.509332
335,0.03,11000,0.620403
335,0.03,11500,0.731473
335,0.03,12000,0.842544
335,0.03,12500,0.953614
335,0.03,13000,1.06468
335,0.03,13500,1.17576
335,0.03,14000,1.28683
335,0.03,14500,1.3979
335,0.03,15000,1.50897
335,0.04,10000,0.531015
335,0.04,10500,0.679109
335,0.04,11000,0.827203
335,0.04,11500,0.975298
335,0.04,12000,1.12339
335,0.04,12500,1.27149
335,0.04,13000,1.41958
335,0.04,13500,1.56767
335,0.04,14000,1.71577
335,0.04,14500,1.86386
335,0.04,15000,2.01196
335,0.05,10000,0.663769
335,0.05,10500,0.848886
335,0.05,11000,1.034
335,0.05,11500,1.21912
335,0.05,12000,1.40424
335,0.05,12500,1.58936
335,0.05,13000,1.77447
335,0.05,13500,1.95959
335,0.05,14000,2.14471
335,0.05,14500,2.32983
335,0.05,15000,2.51495
336,0.01,10000,0.0997181
336,0.01,10500,0.13509
336,0.01,11000,0.170462
336,0.01,11500,0.205833
336,0.01,12000,0.241205
336,0.01,12500,0.276577
336,0.01,13000,0.311949
336,0.01,13500,0.34732
336,0.01,14000,0.382692
336,0.01,14500,0.418064
336,0.01,15000,0.453436
336,0.02,10000,0.199436
336,0.02,10500,0.27018
336,0.02,11000,0.340923
336,0.02,11500,0.411667
336,0.02,12000,0.48241
336,0.02,12500,0.553154
336,0.02,13000,0.623897
336,0.02,13500,0.694641
336,0.02,14000,0.765384
336,0.02,14500,0.836128
336,0.02,15000,0.906871
336,0.03,10000,0.299154
336,0.03,10500,0.40527
336,0.03,11000,0.511385
336,0.03,11500,0.6175
336,0.03,12000,0.723615
336,0.03,12500,0.829731
336,0.03,13000,0.935846
336,0.03,13500,1.04196
336,0.03,14000,1.14808
336,0.03,14500,1.25419
336,0.03,15000,1.36031
336,0.04,10000,0.398872
336,0.04,10500,0.540359
336,0.04,11000,0.681846
336,0.04,11500,0.823333
336,0.04,12000,0.96482
336,0.04,12500,1.10631
336,0.04,13000,1.24779
336,0.04,13500,1.38928
336,0.04,14000,1.53077
336,0.04,14500,1.67226
336,0.04,15000,1.81374
336,0.05,10000,0.49859
336,0.05,10500,0.675449
336,0.05,11000,0.852308
336,0.05,11500,1.02917
336,0.05,12000,1.20603
336,0.05,12500,1.38288
336,0.05,13000,1.55974
336,0.05,13500,1.7366
336,0.05,14000,1.91346
336,0.05,14500,2.09032
336,0.05,15000,2.26718
337,0.01,10000,0.0683612
337,0.01,10500,0.102165
337,0.01,11000,0.135969
337,0.01,11500,0.169773
337,0.01,12000,0.203577
337,0.01,12500,0.237381
337,0.01,13000,0.271185
337,0.01,13500,0.304989
337,0.01,14000,0.338792
337,0.01,14500,0.372596
337,0.01,15000,0.4064
337,0.02,10000,0.136722
337,0.02,10500,0.20433
337,0.02,11000,0.271938
337,0.02,11500,0.339546
337,0.02,12000,0.407154
337,0.02,12500,0.474761
337,0.02,13000,0.542369
337,0.02,13500,0.609977
337,0.02,14000,0.677585
337,0.02,14500,0.745193
337,0.02,15000,0.812801
337,0.03,10000,0.205084
337,0.03,10500,0.306495
337,0.03,11000,0.407907
337,0.03,11500,0.509319
337,0.03,12000,0.61073
337,0.03,12500,0.712142
337,0.03,13000,0.813554
337,0.03,13500,0.914966
337,0.03,14000,1.01638
337,0.03,14500,1.11779
337,0.03,15000,1.2192
337,0.04,10000,0.273445
337,0.04,10500,0.40866
337,0.04,11000,0.543876
337,0.04,11500,0.679092
337,0.04,12000,0.814307
337,0.04,12500,0.949523
337,0.04,13000,1.08474
337,0.04,13500,1.21995
337,0.04,14000,1.35517
337,0.04,14500,1.49039
337,0.04,15000,1.6256
337,0.05,10000,0.341806
337,0.05,10500,0.510825
337,0.05,11000,0.679845
337,0.05,11500,0.848864
337,0.05,12000,1.01788
337,0.05,12500,1.1869
337,0.05,13000,1.35592
337,0.05,13500,1.52494
337,0.05,14000,1.69396
337,0.05,14500,1.86298
337,0.05,15000,2.032
338,0.01,10000,0.0385881
338,0.01,10500,0.0709033
338,0.01,11000,0.103219
338,0.01,11500,0.135534
338,0.01,12000,0.167849
338,0.01,12500,0.200164
338,0.01,13000,0.23248
338,0.01,13500,0.264795
338,0.01,14000,0.29711
338,0.01,14500,0.329425
338,0.01,15000,0.361741
338,0.02,10000,0.0771762
338,0.02,10500,0.141807
338,0.02,11000,0.206437
338,0.02,11500,0.271068
338,0.02,12000,0.335698
338,0.02,12500,0.400329
338,0.02,13000,0.464959
338,0.02,13500,0.52959
338,0.02,14000,0.59422
338,0.02,14500,0.658851
338,0.02,15000,0.723481
338,0.03,10000,0.115764
338,0.03,10500,0.21271
338,0.03,11000,0.309656
338,0.03,11500,0.406602
338,0.03,12000,0.503547
338,0.03,12500,0.600493
338,0.03,13000,0.697439
338,0.03,13500,0.794385
338,0.03,14000,0.89133
338,0.03,14500,0.988276
338,0.03,15000,1.08522
338,0.04,10000,0.154352
338,0.04,10500,0.283613
338,0.04,11000,0.412874
338,0.04,11500,0.542135
338,0.04,12000,0.671396
338,0.04,12500,0.800657
338,0.04,13000,0.929918
338,0.04,13500,1.05918
338,0.04,14000,1.18844
338,0.04,14500,1.3177
338,0.04,15000,1.44696
338,0.05,10000,0.19294
338,0.05,10500,0.354517
338,0.05,11000,0.516093
338,0.05,11500,0.677669
338,0.05,12000,0.839245
338,0.05,12500,1.00082
338,0.05,13000,1.1624
338,0.05,13500,1.32397
338,0.05,14000,1.48555
338,0.05,14500,1.64713
338,0.05,15000,1.8087
339,0.01,10000,0.0103097
339,0.01,10500,0.0412111
339,0.01,11000,0.0721124
339,0.01,11500,0.103014
339,0.01,12000,0.133915
339,0.01,12500,0.164816
339,0.01,13000,0.195718
339,0.01,13500,0.226619
339,0.01,14000,0.25752
339,0.01,14500,0.288422
339,0.01,15000,0.319323
339,0.02,10000,0.0206195
339,0.02,10500,0.0824222
339,0.02,11000,0.144225
339,0.02,11500,0.206028
339,0.02,12000,0.26783
339,0.02,12500,0.329633
339,0.02,13000,0.391436
339,0.02,13500,0.453238
339,0.02,14000,0.515041
339,0.02,14500,0.576844
339,0.02,15000,0.638646
339,0.03,10000,0.0309292
339,0.03,10500,0.123633
339,0.03,11000,0.216337
339,0.03,11500,0.309041
339,0.03,12000,0.401745
339,0.03,12500,0.494449
339,0.03,13000,0.587153
339,0.03,13500,0.679857
339,0.03,14000,0.772561
339,0.03,14500,0.865265
339,0.03,15000,0.957969
339,0.04,10000,0.041239
339,0.04,10500,0.164844
339,0.04,11000,0.28845
339,0.04,11500,0.412055
339,0.04,12000,0.53566
339,0.04,12500,0.659266
339,0.04,13000,0.782871
339,0.04,13500,0.906476
339,0.04,14000,1.03008
339,0.04,14500,1.15369
339,0.04,15000,1.27729
339,0.05,10000,0.0515487
339,0.05,10500,0.206055
339,0.05,11000,0.360562
339,0.05,11500,0.515069
339,0.05,12000,0.669575
339,0.05,12500,0.824082
339,0.05,13000,0.978589
339,0.05,13500,1.1331
339,0.05,14000,1.2876
339,0.05,14500,1.44211
339,0.05,15000,1.59662
340,0.01,10000,-0.0165574
340,0.01,10500,0.0130006
340,0.01,11000,0.0425586
340,0.01,11500,0.0721165
340,0.01,12000,0.101675
340,0.01,12500,0.131233
340,0.01,13000,0.16079
340,0.01,13500,0.190348
340,0.01,14000,0.219906
340,0.01,14500,0.249464
340,0.01,15000,0.279022
340,0.02,10000,-0.0331148
340,0.02,10500,0.0260011
340,0.02,11000,0.0851171
340,0.02,11500,0.144233
340,0.02,12000,0.203349
340,0.02,12500,0.262465
340,0.02,13000,0.321581
340,0.02,13500,0.380697
340,0.02,14000,0.439813
340,0.02,14500,0.498929
340,0.02,15000,0.558045
340,0.03,10000,-0.0496722
340,0.03,10500,0.0390017
340,0.03,11000,0.127676
340,0.03,11500,0.21635
340,0.03,12000,0.305024
340,0.03,12500,0.393698
340,0.03,13000,0.482371
340,0.03,13500,0.571045
340,0.03,14000,0.659719
340,0.03,14500,0.748393
340,0.03,15000,0.837067
340,0.04,10000,-0.0662296
340,0.04,10500,0.0520023
340,0.04,11000,0.170234
340,0.04,11500,0.288466
340,0.04,12000,0.406698
340,0.04,12500,0.52493
340,0.04,13000,0.643162
340,0.04,13500,0.761394
340,0.04,14000,0.879626
340,0.04,14500,0.997858
340,0.04,15000,1.11609
340,0.05,10000,-0.082787
340,0.05,10500,0.0650029
340,0.05,11000,0.212793
340,0.05,11500,0.360583
340,0.05,12000,0.508373
340,0.05,12500,0.656162
340,0.05,13000,0.803952
340,0.05,13500,0.951742
340,0.05,14000,1.09953
340,0.05,14500,1.24732
340,0.05,15000,1.39511
341,0.01,10000,-0.0420918
341,0.01,10500,-0.0138106
341,0.01,11000,0.0144707
341,0.01,11500,0.042752
341,0.01,12000,0.0710332
341,0.01,12500,0.0993145
341,0.01,13000,0.127596
341,0.01,13500,0.155877
341,0.01,14000,0.184158
341,0.01,14500,0.21244
341,0.01,15000,0.240721
341,0.02,10000,-0.0841837
341,0.02,10500,-0.0276211
341,0.02,11000,0.0289414
341,0.02,11500,0.0855039
341,0.02,12000,0.142066
341,0.02,12500,0.198629
341,0.02,13000,0.255191
341,0.02,13500,0.311754
341,0.02,14000,0.368317
341,0.02,14500,0.424879
341,0.02,15000,0.481442
341,0.03,10000,-0.126275
341,0.03,10500,-0.0414317
341,0.03,11000,0.0434121
341,0.03,11500,0.128256
341,0.03,12000,0.2131
341,0.03,12500,0.297943
341,0.03,13000,0.382787
341,0.03,13500,0.467631
341,0.03,14000,0.552475
341,0.03,14500,0.637319
341,0.03,15000,0.722162
341,0.04,10000,-0.168367
341,0.04,10500,-0.0552423
341,0.04,11000,0.0578828
341,0.04,11500,0.171008
341,0.04,12000,0.284133
341,0.04,12500,0.397258
341,0.04,13000,0.510383
341,0.04,13500,0.623508
341,0.04,14000,0.736633
341,0.04,14500,0.849758
341,0.04,15000,0.962883
341,0.05,10000,-0.210459
341,0.05,10500,-0.0690528
341,0.05,11000,0.0723535
341,0.05,11500,0.21376
341,0.05,12000,0.355166
341,0.05,12500,0.496572
341,0.05,13000,0.637979
341,0.05,13500,0.779385
341,0.05,14000,0.920791
341,0.05,14500,1.0622
341,0.05,15000,1.2036
342,0.01,10000,-0.0663672
342,0.01,10500,-0.0392997
342,0.01,11000,-0.0122322
342,0.01,11500,0.0148353
342,0.01,12000,0.0419028
342,0.01,12500,0.0689703
342,0.01,13000,0.0960378
342,0.01,13500,0.123105
342,0.01,14000,0.150173
342,0.01,14500,0.17724
342,0.01,15000,0.204308
342,0.02,10000,-0.132734
342,0.02,10500,-0.0785994
342,0.02,11000,-0.0244644
342,0.02,11500,0.0296706
342,0.02,12000,0.0838056
342,0.02,12500,0.137941
342,0.02,13000,0.192076
342,0.02,13500,0.246211
342,0.02,14000,0.300346
342,0.02,14500,0.354481
342,0.02,15000,0.408615
342,0.03,10000,-0.199102
342,0.03,10500,-0.117899
342,0.03,11000,-0.0366966
342,0.03,11500,0.0445059
342,0.03,12000,0.125708
342,0.03,12500,0.206911
342,0.03,13000,0.288113
342,0.03,13500,0.369316
342,0.03,14000,0.450518
342,0.03,14500,0.531721
342,0.03,15000,0.612923
342,0.04,10000,-0.265469
342,0.04,10500,-0.157199
342,0.04,11000,-0.0489288
342,0.04,11500,0.0593412
342,0.04,12000,0.167611
342,0.04,12500,0.275881
342,0.04,13000,0.384151
342,0.04,13500,0.492421
342,0.04,14000,0.600691
342,0.04,14500,0.708961
342,0.04,15000,0.817231
342,0.05,10000,-0.331836
342,0.05,10500,-0.196498
342,0.05,11000,-0.061161
342,0.05,11500,0.0741765
342,0.05,12000,0.209514
342,0.05,12500,0.344851
342,0.05,13000,0.480189
342,0.05,13500,0.615526
342,0.05,14000,0.750864
342,0.05,14500,0.886201
342,0.05,15000,1.02154
343,0.01,10000,-0.0894527
343,0.01,10500,-0.0635395
343,0.01,11000,-0.0376262
343,0.01,11500,-0.011713
343,0.01,12000,0.0142002
343,0.01,12500,0.0401134
343,0.01,13000,0.0660266
343,0.01,13500,0.0919398
343,0.01,14000,0.117853
343,0.01,14500,0.143766
343,0.01,15000,0.169679
343,0.02,10000,-0.178905
343,0.02,10500,-0.127079
343,0.02,11000,-0.0752525
343,0.02,11500,-0.0234261
343,0.02,12000,0.0284004
343,0.02,12500,0.0802268
343,0.02,13000,0.132053
343,0.02,13500,0.18388
343,0.02,14000,0.235706
343,0.02,14500,0.287533
343,0.02,15000,0.339359
343,0.03,10000,-0.268358
343,0.03,10500,-0.190618
343,0.03,11000,-0.112879
343,0.03,11500,-0.0351391
343,0.03,12000,0.0426006
343,0.03,12500,0.12034
343,0.03,13000,0.19808
343,0.03,13500,0.27582
343,0.03,14000,0.353559
343,0.03,14500,0.431299
343,0.03,15000,0.509039
343,0.04,10000,-0.357811
343,0.04,10500,-0.254158
343,0.04,11000,-0.150505
343,0.04,11500,-0.0468521
343,0.04,12000,0.0568008
343,0.04,12500,0.160454
343,0.04,13000,0.264107
343,0.04,13500,0.367759
343,0.04,14000,0.471412
343,0.04,14500,0.575065
343,0.04,15000,0.678718
343,0.05,10000,-0.447263
343,0.05,10500,-0.317697
343,0.05,11000,-0.188131
343,0.05,11500,-0.0585651
343,0.05,12000,0.0710009
343,0.05,12500,0.200567
343,0.05,13000,0.330133
343,0.05,13500,0.459699
343,0.05,14000,0.589265
343,0.05,14500,0.718831
343,0.05,15000,0.848397
344,0.01,10000,-0.111413
344,0.01,10500,-0.0865982
344,0.01,11000,-0.061783
344,0.01,11500,-0.0369678
344,0.01,12000,-0.0121526
344,0.01,12500,0.0126626
344,0.01,13000,0.0374778
344,0.01,13500,0.0622929
344,0.01,14000,0.0871081
344,0.01,14500,0.111923
344,0.01,15000,0.136738
344,0.02,10000,-0.222827
344,0.02,10500,-0.173196
344,0.02,11000,-0.123566
344,0.02,11500,-0.0739356
344,0.02,12000,-0.0243052
344,0.02,12500,0.0253252
344,0.02,13000,0.0749555
344,0.02,13500,0.124586
344,0.02,14000,0.174216
344,0.02,14500,0.223847
344,0.02,15000,0.273477
344,0.03,10000,-0.33424
344,0.03,10500,-0.259794
344,0.03,11000,-0.185349
344,0.03,11500,-0.110903
344,0.03,12000,-0.0364578
344,0.03,12500,0.0379877
344,0.03,13000,0.112433
344,0.03,13500,0.186879
344,0.03,14000,0.261324
344,0.03,14500,0.33577
344,0.03,15000,0.410215
344,0.04,10000,-0.445653
344,0.04,10500,-0.346393
344,0.04,11000,-0.247132
344,0.04,11500,-0.147871
344,0.04,12000,-0.0486104
344,0.04,12500,0.0506503
344,0.04,13000,0.149911
344,0.04,13500,0.249172
344,0.04,14000,0.348433
344,0.04,14500,0.447693
344,0.04,15000,0.546954
344,0.05,10000,-0.557067
344,0.05,10500,-0.432991
344,0.05,11000,-0.308915
344,0.05,11500,-0.184839
344,0.05,12000,-0.060763
344,0.05,12500,0.0633129
344,0.05,13000,0.187389
344,0.05,13500,0.311465
344,0.05,14000,0.435541
344,0.05,14500,0.559617
344,0.05,15000,0.683692
345,0.01,10000,-0.13231
